method,seed,evaluation_index,split,input_path,input_hash,num_atoms,volume_ang3,volume_per_atom,mass_density_amu_ang3,minimum_distance_angstrom,atomic_number_mean,atomic_number_std,atomic_number_min,atomic_number_max,cell_a,cell_b,cell_c,cell_alpha,cell_beta,cell_gamma,cell_condition,chgnet_energy_per_atom_ev,chgnet_force_rms_ev_ang,chgnet_max_force_ev_ang,chgnet_force_mean_ev_ang,chgnet_stress_rms_gpa,chgnet_stress_max_abs_gpa,chgnet_mag_density,chgnet_magmom_abs_mean,chgnet_magmom_abs_max,element_fraction_z001,element_fraction_z002,element_fraction_z003,element_fraction_z004,element_fraction_z005,element_fraction_z006,element_fraction_z007,element_fraction_z008,element_fraction_z009,element_fraction_z010,element_fraction_z011,element_fraction_z012,element_fraction_z013,element_fraction_z014,element_fraction_z015,element_fraction_z016,element_fraction_z017,element_fraction_z018,element_fraction_z019,element_fraction_z020,element_fraction_z021,element_fraction_z022,element_fraction_z023,element_fraction_z024,element_fraction_z025,element_fraction_z026,element_fraction_z027,element_fraction_z028,element_fraction_z029,element_fraction_z030,element_fraction_z031,element_fraction_z032,element_fraction_z033,element_fraction_z034,element_fraction_z035,element_fraction_z036,element_fraction_z037,element_fraction_z038,element_fraction_z039,element_fraction_z040,element_fraction_z041,element_fraction_z042,element_fraction_z043,element_fraction_z044,element_fraction_z045,element_fraction_z046,element_fraction_z047,element_fraction_z048,element_fraction_z049,element_fraction_z050,element_fraction_z051,element_fraction_z052,element_fraction_z053,element_fraction_z054,element_fraction_z055,element_fraction_z056,element_fraction_z057,element_fraction_z058,element_fraction_z059,element_fraction_z060,element_fraction_z061,element_fraction_z062,element_fraction_z063,element_fraction_z064,element_fraction_z065,element_fraction_z066,element_fraction_z067,element_fraction_z068,element_fraction_z069,element_fraction_z070,element_fraction_z071,element_fraction_z072,element_fraction_z073,element_fraction_z074,element_fraction_z075,element_fraction_z076,element_fraction_z077,element_fraction_z078,element_fraction_z079,element_fraction_z080,element_fraction_z081,element_fraction_z082,element_fraction_z083,element_fraction_z084,element_fraction_z085,element_fraction_z086,element_fraction_z087,element_fraction_z088,element_fraction_z089,element_fraction_z090,element_fraction_z091,element_fraction_z092,element_fraction_z093,element_fraction_z094
C0,40046,46,formal256_independent,/data/dxl/results/q3_e3_pcr/formal256/generation/C0/40046/generated_crystals.extxyz,739a52e1919ad083d169c33ce4dd1d9230fe3a183f29f6c5c72a870f64fa3307,8.0,97.52049325034749,12.190061656293434,4.897475167336669,2.4614131019560856,27.375,2.117634293262177,26.0,31.0,4.222377849865702,5.180898848263814,5.178558349609375,120.58843766142412,90.01063710901751,90.0064297127855,1.7527763270596426,-7.001825332641602,0.0413966090600252,0.1393610884372174,0.0624385292647638,1.1727944691938126,2.123396873474121,0.1386379777063544,1.6900054961442947,2.493079662322998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.125,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C0,40047,47,formal256_independent,/data/dxl/results/q3_e3_pcr/formal256/generation/C0/40047/generated_crystals.extxyz,d243b8bb3d17b4b60096b45b554c00f2a02b347a91b10b60077570e304d6c1d0,10.0,108.46679810710503,10.846679810710503,3.3128735929696624,1.7847624298332956,16.8,9.724196624914574,3.0,27.0,2.906781351244493,5.318706664283115,8.195457458496094,116.09676553537152,89.94016321422204,105.77462984125776,3.2140847581390344,-6.756659030914307,0.236684030000795,0.5980260112199532,0.3745192582644411,2.3508395005002565,5.407046318054199,0.1297342269364294,1.407185620069504,3.1861069202423096,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C0,40048,48,formal256_independent,/data/dxl/results/q3_e3_pcr/formal256/generation/C0/40048/generated_crystals.extxyz,f9ae9325ba9298f7e366145350f5413dc069afa7b0126f34a50b855eaacf952f,8.0,81.59103784349769,10.198879730437213,5.48460546436918,2.164968106061247,25.5,0.8660254037844386,25.0,27.0,4.33715950218981,4.338407335991848,4.336396217346191,90.27868105191374,90.35412044451972,90.36274016864762,1.0092644746079231,-8.552892684936523,0.0169780711302594,0.0389468952429766,0.028146151586942,10.951249490838896,18.98247528076172,0.0771494254983772,0.786837711930275,0.9615795612335204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C0,40049,49,formal256_independent,/data/dxl/results/q3_e3_pcr/formal256/generation/C0/40049/generated_crystals.extxyz,1f68cd813b908b6792fe0b46f68f29359999b24c75ffbd12c331dce49aeea2f3,20.0,276.5462176155816,13.82731088077908,4.5165398057848005,1.929388451954289,26.9,24.655425366438116,8.0,63.0,5.697552342687952,5.916232994500749,8.204641342163086,90.0757971116162,90.61588067333982,89.99680597582199,1.440268639764177,-9.443262100219728,0.0754616920066129,0.1933733993659382,0.1179975137222107,1.4028743824424357,2.575868606567383,0.1423300278080929,1.968041542172432,6.584117412567139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C0,40050,50,formal256_independent,/data/dxl/results/q3_e3_pcr/formal256/generation/C0/40050/generated_crystals.extxyz,b13f40ca9a8ddca797caf8e5ed25e4565256548d51f175beaab2c0c90557d488,9.0,248.23643585151228,27.581826205723587,4.120055931723809,2.983585420008619,46.66666666666666,31.773503986113266,12.0,82.0,3.533798255629222,9.429834290150485,8.831771850585938,122.49113966620128,89.96259355742744,90.02752133860861,3.20818951540362,-4.408933162689209,0.0941531354643109,0.205170148150509,0.1548999632911317,0.6962001678147229,1.500076174736023,0.0550894280158764,1.5194670293066237,6.829946517944336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C0,40051,51,formal256_independent,/data/dxl/results/q3_e3_pcr/formal256/generation/C0/40051/generated_crystals.extxyz,18e8fdc6d2a82c48b7ec7a8534cf5223ac6e42a93f57479b14fd07f2b9d96622,4.0,125.24374280699467,31.310935701748672,5.397940965736159,3.4710036579276675,68.75,7.822243923581007,63.0,82.0,4.912351793622228,4.910337936598697,5.1922454833984375,89.99605465521823,90.01573926131513,89.99138280527333,1.0574255851359946,-7.455549716949463,0.0085774475529119,0.0219913746491918,0.0118513866077398,0.8130996707778844,1.8559260368347168,0.1099280107298947,3.441948875784874,6.870193004608154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C0,40052,52,formal256_independent,/data/dxl/results/q3_e3_pcr/formal256/generation/C0/40052/generated_crystals.extxyz,cedb4c5cbfe0eca578059793a714dc8bc70f0128c475c7f1e59f5f61bf362db9,12.0,187.64242272045692,15.63686856003808,4.478013595314732,2.2741266815064205,31.5,12.298373876248844,26.0,59.0,5.291613579396791,6.442355779800664,6.109918117523193,97.41614026066269,90.00086310826968,114.48467829406464,1.6635759603644569,-7.715057849884033,0.0935014023306142,0.2814519338429043,0.136359644444179,0.6009662102308921,1.7292734384536743,0.1211384664771614,1.894226277867953,2.459831953048706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C0,40053,53,formal256_independent,/data/dxl/results/q3_e3_pcr/formal256/generation/C0/40053/generated_crystals.extxyz,e079d8a722849a854c09ffb006c1d9dab222feebf1dc6fbb3081de93fd48e3df,12.0,285.07238426531654,23.75603202210971,4.304659622371217,2.3627770577468223,43.66666666666666,16.44857305530044,27.0,63.0,4.098132155759423,4.098129273840136,19.609603881835938,89.9985135232784,89.99402608919289,120.04928874671964,6.7720744786508105,-7.96001672744751,0.0892254310135516,0.4146302068840751,0.1152311570832345,0.4991729173252973,1.2820688486099243,0.1281549127158069,3.044452210267385,6.883811473846436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C0,40054,54,formal256_independent,/data/dxl/results/q3_e3_pcr/formal256/generation/C0/40054/generated_crystals.extxyz,07498f97295fa4fd974062b6dd2fa54bfea7308e54c3262b1f1c554270ba8b35,4.0,123.38006092064704,30.84501523016176,3.590944895747394,3.381990102823384,46.75,20.8611480987984,12.0,63.0,3.9321712116341967,3.929425644931391,7.985190868377685,90.11413495476162,90.09660187050768,90.07114574604148,2.032902072186863,-6.511347770690918,0.0432783527157257,0.1061001990077546,0.0540127658438347,0.6792327455234859,1.220641016960144,0.111931851121601,3.4525396525859837,6.903528213500977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C0,40055,55,formal256_independent,/data/dxl/results/q3_e3_pcr/formal256/generation/C0/40055/generated_crystals.extxyz,c49a69436e55961bba2cf8e5d7860985538f9572a9108504b380d3c6e028628a,12.0,184.15170228949927,15.345975190791606,5.63212550905179,2.489237278483584,37.583333333333336,17.202026689382336,26.0,66.0,5.077483753932098,5.077618345330592,8.75539779663086,73.1533267026591,73.1499320718517,59.96502450527389,2.553854580860526,-7.522611141204834,0.0684568901534566,0.1655596756256599,0.1118980926313324,0.9069996539943008,1.6102542877197266,0.0960214500087539,1.4735427896181743,2.351572036743164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C0,40056,56,formal256_independent,/data/dxl/results/q3_e3_pcr/formal256/generation/C0/40056/generated_crystals.extxyz,7c74eb0bea70af53a4d7c876f7c34fc3739b6f18e97b31c4d3a30c7f7b0d81f0,12.0,144.62954244017325,12.052461870014438,4.884750833615053,2.5162710034816533,27.0,2.70801280154532,25.0,33.0,3.5969485739019014,5.742576950502388,7.828624725341797,72.28452623046698,76.7283647680751,71.69552382561511,2.500907695042916,-7.921703815460205,0.0460995932011633,0.1377787823508141,0.0723358587088708,2.624403082987255,4.955296039581299,0.1599861256861385,1.9282266795635223,2.5594675540924072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C0,40057,57,formal256_independent,/data/dxl/results/q3_e3_pcr/formal256/generation/C0/40057/generated_crystals.extxyz,674b82614baf316f3fb366eb89c8d87f83c1d7e4fb44e7d646f7c8b34fd39593,6.0,114.5034428828566,19.083907147142767,2.765832677363239,2.398135785194357,23.0,21.54065922853801,3.0,63.0,4.155362618388539,4.155614390842679,7.660153388977051,90.00483144833782,90.02780137240178,120.04420877072928,2.608680040448938,-6.258669853210449,0.0438020576982072,0.1306273820181416,0.0505853181212908,0.4746370899843229,0.997073531150818,0.0601489487574415,1.1478769530852635,6.832274913787842,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C0,40058,58,formal256_independent,/data/dxl/results/q3_e3_pcr/formal256/generation/C0/40058/generated_crystals.extxyz,d4832d59294c885610132a95ebfb4f5de84fa0ab6d473ee07bcc897bc6b4535e,10.0,120.77165176637271,12.077165176637273,3.681726013486606,1.9318040010120625,19.7,19.63186185770468,8.0,74.0,5.698868344728617,5.699902836388213,5.694658279418945,56.680207736813394,56.68652569897191,56.67323422790666,2.158261863106456,-9.135629653930664,0.0699446927034422,0.1796405040996346,0.113382278191465,0.222169954469907,0.3779449462890625,0.1159789176808555,1.4006965458393097,4.623233318328857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C0,40059,59,formal256_independent,/data/dxl/results/q3_e3_pcr/formal256/generation/C0/40059/generated_crystals.extxyz,5bd7b06a9c531f2b47d403353defb2f5995222c2f3eaa04b06b11c81fb4382f5,8.0,268.5391878687718,33.56739848359648,3.4996679905774317,2.37716843071135,49.0,24.24871130596428,7.0,63.0,4.214744361142037,6.91405473553569,9.781476974487305,81.93908899247418,89.81602454846151,72.24037769478174,2.528181766530607,-10.316405296325684,0.0772510395459893,0.2443544222185551,0.1004896780733555,0.6666565980156307,1.3020192384719849,0.154705834585292,5.193072397261858,7.087901592254639,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C0,40060,60,formal256_independent,/data/dxl/results/q3_e3_pcr/formal256/generation/C0/40060/generated_crystals.extxyz,489e50a8774e41afea0c71444861e9c7be731ea38a7838d1e7196ed34293978d,4.0,42.32242871435344,10.58060717858836,3.4680475213423088,2.125617184931924,17.25,9.256754290786809,8.0,27.0,3.113323304034456,3.111485180925743,5.282449722290039,74.14563788059337,74.1450698800212,60.68139517063997,2.480873000000851,-7.61793327331543,0.0187538308823934,0.0459275796777517,0.027485521125138,2.1633288854623225,4.196362495422363,0.1588946796490459,1.6812021881341934,3.842193603515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C0,40061,61,formal256_independent,/data/dxl/results/q3_e3_pcr/formal256/generation/C0/40061/generated_crystals.extxyz,bcd6cc83803ee114d2a25b94b40b47335234c412ac42c4be458fe79318c14bc4,4.0,106.11331645090368,26.52832911272592,4.061884167002014,2.444816056187186,46.0,17.0,29.0,63.0,5.004707410406789,5.005942003965625,4.8898091316223145,89.95467053949018,90.00985163710023,119.98102822461576,1.731390028587224,-7.257392406463623,0.003919704542921,0.0096123338539111,0.0058725247721647,0.530527789226614,1.1062463521957395,0.1307407658111343,3.468334063887596,6.917567729949951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C0,40062,62,formal256_independent,/data/dxl/results/q3_e3_pcr/formal256/generation/C0/40062/generated_crystals.extxyz,1064e8feada31cc5a2a1c8b5b19332da2862dc7c74a3d52e47122fd141e5a0b9,18.0,233.81220416953025,12.989566898307237,2.5144103329812992,1.9401472190207791,15.38888888888889,8.47308738751957,8.0,26.0,5.776675111404406,5.491486033979283,8.404576301574707,72.23685063492826,72.15404361786474,71.15498333667448,1.951569682938146,-7.163646697998047,0.06463912123975,0.2192329733887105,0.099977832958427,0.4168798996500411,0.9882442951202391,0.1212027675306928,1.5743714570999146,4.437171459197998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.3888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C0,40063,63,formal256_independent,/data/dxl/results/q3_e3_pcr/formal256/generation/C0/40063/generated_crystals.extxyz,3db10a1e0ae5ba516e07756e00c874b896c22e15a3f3dcd46b9179d2a5f64c1e,15.0,168.7464088112904,11.24976058741936,4.669329140373869,2.4026949006083966,24.53333333333333,3.7392809766347086,15.0,26.0,3.994337382179445,6.3043016071304265,7.295709133148193,105.08975998937642,90.22766638203476,107.24949277893576,2.1198876757927207,-8.141290664672852,0.1182012757901755,0.3460775103031389,0.1690972400752785,1.402995222934854,2.7924644947052,0.1796921004103787,2.021493109067281,2.4562923908233643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C0,40064,64,formal256_independent,/data/dxl/results/q3_e3_pcr/formal256/generation/C0/40064/generated_crystals.extxyz,7a92db9f506b143a5a771a6c4efe91526056b1d25a20866a0b2a5de68ef08ca0,10.0,104.43896009674664,10.443896009674663,2.3893956792449287,1.0109818940959576,12.0,9.539392014169456,1.0,26.0,3.162209486685985,4.152219561269132,8.30936336517334,76.08137363479146,80.48487946818997,88.20808198126326,2.7022790186688392,-7.111140727996826,0.1816904560121435,0.5067756810254659,0.2814830450783826,0.7450833660488434,1.280518889427185,0.1319389736919759,1.3779569208621978,4.366211414337158,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
