method,seed,pool_id,candidate_seed,energy_ev,energy_per_atom_ev,maximum_force_ev_ang,pre_relax_max_force_ev_ang,converged,relax_elapsed_seconds,steps,formula,chemical_system,energy_above_hull_per_atom,rmsd_from_relaxation,novel_unique_stable,stable,comp_validity,structure_comp_validity,structure_validity,novel,novel_unique,unique,is_unique,is_novel,is_explored,energy_above_hull,self_consistent_energy_above_hull
ALWAYS_ON,18,18,32018,-110.74836730957031,-6.9217729568481445,0.03682327643036842,0.3576978058686885,True,1.5217946100747213,53,Li3Mn5O8,Li-Mn-O,0.11911315464850603,0.04138306722854209,False,False,True,True,True,True,True,True,True,True,True,0.11911315464850603,0.05501946723287432
ALWAYS_ON,19,19,32019,-102.35308837890625,-8.529424031575521,0.04654599353671074,0.07275360563911251,True,1.4235764649929479,50,Eu2Au,Au-Eu,0.025838315109877996,0.08536759137229875,True,True,True,True,True,True,True,True,True,True,True,0.025838315109877996,0.0
ALWAYS_ON,20,20,32020,-151.2909393310547,-7.564546966552735,0.05009295046329498,0.44013402172994065,True,7.520565707003698,240,Ti3Co13BC3,B-C-Co-Ti,0.27214697748490124,0.11238731613373978,False,False,False,False,True,True,True,True,True,True,False,0.27214697748490124,0.27214697748490124
ALWAYS_ON,21,21,32021,-82.12275695800781,-7.46570517800071,0.04432716965675354,0.2952906076538241,True,1.1770945949247107,38,Fe8Ge3,Fe-Ge,0.06827621710915288,0.0226472234262894,True,True,True,True,True,True,True,True,True,True,True,0.06827621710915288,0.0
ALWAYS_ON,22,22,32022,-35.70859146118164,-8.92714786529541,0.03720754012465477,0.04700990119118337,True,1.5363417669432238,53,Eu3Au,Au-Eu,0.0690023039643517,0.3253870617169117,True,True,True,True,True,True,True,True,True,True,True,0.0690023039643517,0.049623567631943644
ALWAYS_ON,23,23,32023,-83.21551513671875,-6.9346262613932295,0.020775653421878815,0.09556497290412065,True,0.3506219309056178,12,Fe5Ni7,Fe-Ni,0.045706099992968596,0.007503015910586121,False,True,True,True,True,False,False,True,True,False,True,0.045706099992968596,0.0
ALWAYS_ON,24,24,32024,-102.46430206298828,-7.318878718784878,0.05236789211630821,0.5301423444660732,True,11.47329431597609,356,MgMn5O8,Mg-Mn-O,0.22036811420921332,1.1516858306901399,False,False,False,False,True,True,True,True,True,True,True,0.22036811420921332,0.20352773434475147
ALWAYS_ON,25,25,32025,-97.4687271118164,-8.122393925984701,0.020207231864333153,0.1322523801701856,True,0.5671612659934908,20,Eu2GePt3,Eu-Ge-Pt,0.0629811888256171,0.007504053574350288,True,True,True,True,True,True,True,True,True,True,True,0.0629811888256171,0.0
ALWAYS_ON,26,26,32026,-109.82222747802734,-6.863889217376709,0.051108747720718384,0.40988496436859645,True,3.869354554102756,130,Li3Mn4BO8,B-Li-Mn-O,0.28796784121035657,0.087395952081326,False,False,True,True,True,True,True,True,True,True,True,0.28796784121035657,0.27929178294035495
ALWAYS_ON,27,27,32027,-118.30171203613281,-7.886780802408854,0.04874035343527794,0.3765108282957606,True,2.1337863189401105,76,Fe9B2(PRh)2,B-Fe-P-Rh,0.17281539276898883,0.05630997680943024,False,False,False,False,True,True,True,True,True,True,False,0.17281539276898883,0.17281539276898883
ALWAYS_ON,28,28,32028,-29.747949600219727,-7.436987400054932,0.002152386587113142,0.006281275479100809,True,0.5521715549984947,19,Fe2CoNi,Co-Fe-Ni,0.10545975848913614,0.0009528198952005557,False,False,True,True,True,False,False,True,True,False,True,0.10545975848913614,0.10545975848913614
ALWAYS_ON,29,29,32029,-48.17539978027344,-8.02923329671224,0.04391171783208847,0.11441585101510371,True,0.6120917280204594,22,GdCo4Ni,Co-Gd-Ni,0.19674327105602352,0.002990627165198001,False,False,True,True,True,True,True,True,True,True,True,0.19674327105602352,0.19674327105602352
ALWAYS_ON,30,30,32030,-77.17119598388672,-9.64639949798584,0.025229094550013542,0.24008072447938772,True,0.49845504900440574,18,Eu2NF,Eu-F-N,0.07385355154669071,0.0084082158788586,True,True,True,True,True,True,True,True,True,True,True,0.07385355154669071,0.07385355154669071
ALWAYS_ON,31,31,32031,-94.44820404052734,-8.586200367320668,0.0356244295835495,0.4062687701236832,True,1.0251175590092316,35,Eu3(Mn3Ge)2,Eu-Ge-Mn,0.3834729167100175,0.06470393185119575,False,False,True,True,True,True,True,True,True,True,True,0.3834729167100175,0.3834729167100175
ALWAYS_ON,32,32,32032,-27.101741790771484,-6.775435447692871,0.00701449578627944,0.008054199502558186,True,0.32779163704253733,12,Eu2CdPb,Cd-Eu-Pb,0.046557766446299276,0.0014954768900659844,False,True,True,True,True,False,False,True,True,False,True,0.046557766446299276,0.0
ALWAYS_ON,33,33,32033,-63.73485565185547,-9.104979378836495,0.014081759378314018,0.08267579851463089,True,0.46576614200603217,17,Eu4Ge2O,Eu-Ge-O,0.07455368529488027,0.016006055440245536,True,True,True,True,True,True,True,True,True,True,True,0.07455368529488027,0.07455368529488027
ALWAYS_ON,34,34,32034,-101.45703887939453,-7.804387606107271,0.04748260974884033,0.2775300721940498,True,1.4047534830169752,50,TbDyFe11,Dy-Fe-Tb,0.12370184865468481,0.049921858499817125,False,False,True,True,True,True,True,True,True,True,True,0.12370184865468481,0.12370184865468481
ALWAYS_ON,35,35,32035,-72.73210906982422,-7.273210906982422,0.04256638512015343,0.21122738188991022,True,1.3864591949386522,50,MnFe2WO6,Fe-Mn-O-W,0.2147403933514731,0.025020703710185194,False,False,True,True,True,False,False,True,True,False,True,0.2147403933514731,0.2147403933514731
ALWAYS_ON,36,36,32036,-102.2879409790039,-8.523995081583658,0.04357106611132622,0.26783223245032894,True,0.6384606619831175,22,Eu5P5Pt2,Eu-P-Pt,0.19408263727197728,0.030223243353734573,False,False,False,False,True,True,True,True,True,True,True,0.19408263727197728,0.08358724309197285
ALWAYS_ON,37,37,32037,-111.08467864990234,-9.25705655415853,0.04794565588235855,0.09239101994088814,True,0.43747488502413034,15,NdEu5,Eu-Nd,0.1336449591456823,0.010634458395905627,False,False,True,True,True,True,True,True,True,True,True,0.1336449591456823,0.1336449591456823
ALWAYS_ON,38,38,32038,-120.62797546386719,-6.701554192437066,0.049943625926971436,0.39859368038411075,True,2.5550115819787607,91,MnOF,F-Mn-O,0.19782049969473015,0.04296460668512104,False,False,True,True,True,True,True,True,True,True,True,0.19782049969473015,0.19782049969473015
ALWAYS_ON,39,39,32039,-20.435508728027344,-6.811836242675781,0.006237351801246405,0.008040264340836269,True,0.08592440001666546,3,LiEuP,Eu-Li-P,0.08948364116190177,0.0010174251938630267,False,True,True,True,True,False,False,True,True,False,True,0.08948364116190177,0.0
ALWAYS_ON,40,40,32040,-32.566429138183594,-8.141607284545898,0.0013886684319004416,0.0013665937924921968,True,0.23273369192611426,9,BaEu3,Ba-Eu,0.06951128352314484,0.0011532290954146308,False,True,True,True,True,False,False,True,True,False,True,0.06951128352314484,0.06951128352314484
ALWAYS_ON,41,41,32041,-57.00813674926758,-7.126017093658447,0.023378491401672363,0.4407271223322042,True,0.7245834500063211,27,Eu2MnAs5,As-Eu-Mn,0.21871397311144136,0.041669583048655943,False,False,True,True,True,True,True,True,True,True,True,0.21871397311144136,0.21871397311144136
ALWAYS_ON,42,42,32042,-81.93732452392578,-6.828110376993815,0.02813813090324402,0.14667799277846402,True,0.9939654590561986,33,Zn2Fe7B3,B-Fe-Zn,0.25879262420696403,0.021937318032789036,False,False,False,False,True,True,True,True,True,True,True,0.25879262420696403,0.25879262420696403
ALWAYS_ON,43,43,32043,-94.66941833496094,-7.889118194580078,0.04927699640393257,0.515250100674414,True,2.2600254570133984,75,Mn5Fe3(NiP)2,Fe-Mn-Ni-P,0.23885048353490745,0.0850902666194154,False,False,False,False,True,True,True,True,True,True,False,0.23885048353490745,0.23885048353490745
ALWAYS_ON,44,44,32044,-111.33596801757812,-6.958498001098633,0.04623693227767944,0.39494638222735134,True,3.076495522982441,109,MgMn3(FeO3)3,Fe-Mg-Mn-O,0.2804394187127137,0.12522353580050774,False,False,False,False,True,True,True,True,True,True,True,0.2804394187127137,0.2804394187127137
ALWAYS_ON,45,45,32045,-78.25604248046875,-6.5213368733723955,0.0374557189643383,0.23696353452270388,True,0.9414417430525646,32,CrFe(OF)2,Cr-F-Fe-O,0.21700313406708815,0.023605759635882486,False,False,True,True,True,True,True,True,True,True,False,0.21700313406708815,0.21700313406708815
ALWAYS_ON,46,46,32046,-29.756855010986328,-7.439213752746582,0.0021288085263222456,0.004984674059599598,True,0.29299720097333193,10,Fe2CoNi,Co-Fe-Ni,0.10299295970678735,0.00029534519582442246,False,False,True,True,True,False,False,False,False,False,True,0.10299295970678735,0.10299295970678735
ALWAYS_ON,47,47,32047,-75.08566284179688,-8.34285142686632,0.048163171857595444,0.0723182684261902,True,0.7159092759247869,26,Eu7Mg2,Eu-Mg,0.063167385709896,0.02245352688035932,True,True,True,True,True,True,True,True,True,True,True,0.063167385709896,0.025995895778784472
ALWAYS_ON,48,48,32048,-67.23734283447266,-6.112485712224787,0.045759011059999466,0.41279262951023926,True,1.4737714870134369,53,Fe4H2O5,Fe-H-O,0.2639756073622097,0.055624078380022,False,False,True,True,True,True,True,True,True,True,True,0.2639756073622097,0.2639756073622097
ALWAYS_ON,49,49,32049,-27.16842269897461,-6.792105674743652,0.04955001920461655,0.04715157185274295,True,0.27423336706124246,10,FeCuRh2,Cu-Fe-Rh,0.06474667001403311,0.01929466204671255,False,True,True,True,True,False,False,True,True,False,True,0.06474667001403311,0.06474667001403311
ALWAYS_ON,50,50,32050,-145.42723083496094,-7.271361541748047,0.04613545164465904,0.33462357444307206,True,6.56867125199642,214,CaMn7CuO11,Ca-Cu-Mn-O,0.20082576180216627,0.1021688274527552,False,False,True,True,True,True,True,True,True,True,True,0.20082576180216627,0.20082576180216627
ALWAYS_ON,51,51,32051,-29.528486251831055,-7.382121562957764,0.007345032412558794,0.014682746153170887,True,0.4725213380297646,17,PrEu2Dy,Dy-Eu-Pr,0.12699883761279906,0.0012306520514950357,False,False,True,True,True,False,False,True,True,False,True,0.12699883761279906,0.12699883761279906
ALWAYS_ON,52,52,32052,-131.25643920898438,-8.750429280598958,0.05079474672675133,0.190964377066519,True,2.353317101020366,82,Eu4Fe3O8,Eu-Fe-O,0.11450260790302558,0.06907668855397271,False,False,False,False,True,True,True,True,True,True,True,0.11450260790302558,0.11450260790302558
ALWAYS_ON,53,53,32053,-88.19612121582031,-11.024515151977539,0.04814165458083153,0.584324822433795,True,1.1390412000473589,43,Gd3Mn(CN)2,C-Gd-Mn-N,0.7938783740632704,0.1303253760666537,False,False,True,True,True,True,True,True,True,True,False,0.7938783740632704,0.7938783740632704
ALWAYS_ON,54,54,32054,-86.56922912597656,-7.214102427164714,0.035071372985839844,0.18356159122918694,True,1.4502863499801606,49,Eu7MgTl4,Eu-Mg-Tl,0.035718321910664486,0.0660127982037122,True,True,True,True,True,True,True,True,True,True,True,0.035718321910664486,0.035718321910664486
ALWAYS_ON,55,55,32055,-65.67533874511719,-8.209417343139648,0.04942842200398445,0.06521841632643781,True,0.44076904701069,15,Fe3Rh,Fe-Rh,0.026658254921269275,0.0025619062989450836,False,True,True,True,True,False,False,True,True,False,True,0.026658254921269275,0.0
ALWAYS_ON,56,56,32056,-71.7357406616211,-6.521430969238281,0.04936980828642845,0.4823841361845988,True,1.5615648219827563,54,EuMn2F8,Eu-F-Mn,0.13245332683670874,0.05377730633196919,False,False,True,True,True,True,True,True,True,True,True,0.13245332683670874,0.13245332683670874
ALWAYS_ON,57,57,32057,-59.88605499267578,-6.654006110297309,0.04670671373605728,0.735292929437449,True,1.5970834631007165,54,K2Eu3Sb3O,Eu-K-O-Sb,0.1928214361618803,0.08512025522584404,False,False,True,True,True,True,True,True,True,True,False,0.1928214361618803,0.1928214361618803
ALWAYS_ON,58,58,32058,-69.74131774902344,-7.749035305447048,0.04564320668578148,0.19551213644498863,True,0.5244415580527857,18,Fe6Si2Pt,Fe-Pt-Si,0.12466495987933612,0.030677218151366762,False,False,False,False,True,True,True,True,True,True,True,0.12466495987933612,0.12466495987933612
ALWAYS_ON,59,59,32059,-173.4579315185547,-8.672896575927734,0.04494190961122513,0.4381593927789389,True,2.824584729038179,107,Eu4MnFe2WO12,Eu-Fe-Mn-O-W,0.09523789600775068,0.050635433161938186,True,True,True,True,True,True,True,True,True,True,False,0.09523789600775068,0.09523789600775068
ALWAYS_ON,60,60,32060,-93.41655731201172,-8.492414301091975,0.03911488875746727,0.698832624605219,True,0.9552928749471903,34,SrEu3O7,Eu-O-Sr,0.10487416746645373,0.037631533931286085,False,False,True,True,True,True,True,True,True,True,True,0.10487416746645373,0.10487416746645373
ALWAYS_ON,61,61,32061,-34.931941986083984,-8.732985496520996,0.027438011020421982,0.021742707284108983,True,0.23046652995981276,8,Eu3Tm,Eu-Tm,0.12251457853807146,0.0022004711961691684,False,False,True,True,True,False,False,True,True,False,True,0.12251457853807146,0.12251457853807146
ALWAYS_ON,62,62,32062,-153.22552490234375,-8.064501310649671,0.05002950504422188,0.06826581101525415,True,0.31387765100225806,11,Dy2Fe17,Dy-Fe,0.031080821019113358,0.0028059215877790583,False,True,True,True,True,False,False,True,True,False,True,0.031080821019113358,0.0
ALWAYS_ON,63,63,32063,-58.34586715698242,-7.293233394622803,0.04937916621565819,0.14649779236191326,True,1.1223170279990882,44,Mn3Ni3Pt2,Mn-Ni-Pt,0.06511227967793332,0.010234260960921471,True,True,True,True,True,True,True,True,True,True,True,0.06511227967793332,0.06511227967793332
