config,seed,task_id,energy_ev,energy_per_atom_ev,maximum_force_ev_ang,converged,relax_elapsed_seconds,steps,formula,chemical_system,input_hash,output_hash,energy_above_hull_per_atom,rmsd_from_relaxation,novel_unique_stable,stable,comp_validity,structure_comp_validity,structure_validity,novel,novel_unique,unique,is_unique,is_novel,is_explored,energy_above_hull,self_consistent_energy_above_hull
A0,15012,A0_seed_15012,-36.82210922241211,-9.205527305603027,0.02814817801117897,True,1.0895714860525914,14,Mn3V,Mn-V,a46f1071b359ce12ab3529933dd13195807a1844d7501734d7ecdc77e6041466,b1d0d69be07136fc4604b4d031feed68dbd53c546df64fc69007f10a1af3da72,0.08753389238805198,0.011296898485024548,False,True,True,True,True,False,False,True,True,False,True,0.08753389238805198,0.0
A0,15013,A0_seed_15013,-37.56697463989258,-6.261162439982097,0.02060459367930889,True,0.9726224360056221,13,FeNi5,Fe-Ni,a19df4e7e9aa4eb679d70b1c578ca9516cce78b05cbd3be5daf8de6571b72bb6,2a1c684880bed59cbaddd30c9591ad3f4087a87506fdaad96b6d454a0a602d57,0.03501166284250434,0.0010850986329701484,False,True,True,True,True,False,False,True,True,False,True,0.03501166284250434,0.0
A0,15014,A0_seed_15014,-88.86528015136719,-5.9243520100911455,0.04574425145983696,True,2.313550746999681,42,Li2MnO2,Li-Mn-O,2f3b53b6e79e077c9e3f09c1648e7d021ad6090a92ac64901aa5eeb3c42a1135,c431ee8055a23a78f46fb742d82b2efbd9101a6d868fbefd40a7dcb45154ef7c,0.1627448992070084,0.04760880541339013,False,False,True,True,True,False,False,True,True,False,True,0.1627448992070084,0.16274489920701196
A0,15015,A0_seed_15015,-31.669063568115234,-7.917265892028809,0.043555524200201035,True,0.6630737709929235,4,TbGdNi2,Gd-Ni-Tb,6efaf477eb352364120c10898a3c29b3d01f1890d69facec75a006b01af6b8fa,b161e1a3fdddd2e68ac12d583de91636cdf485246efd8d6c1955313c48372abd,-0.013234602230060233,0.002278968573733568,True,True,True,True,True,True,True,True,True,True,False,-0.013234602230060233,0.0
A0,15016,A0_seed_15016,-26.22527503967285,-6.556318759918213,0.0175609327852726,True,0.3511106130317785,2,Mn2ZnCo,Co-Mn-Zn,274d2ac6be553a598b5310b24255eb5109652a7085ae72bcd94fd7765d40f530,85d9d0f9038f71233dd32792276748f5a14726f8d67b7907a2ef02d6921a5ac0,0.1737871783333782,0.0016396686660706435,False,False,True,True,True,False,False,True,True,False,True,0.1737871783333782,0.1737871783333782
A0,15017,A0_seed_15017,-65.48018646240234,-5.456682205200195,0.04667726904153824,True,2.75961795297917,83,FeCuNiO3,Cu-Fe-Ni-O,830e6dd71b52d70f58e3a1ebc9fae54395fb61404bd73837f624baf2fb6f555f,78873674f1b16f445eca45050c312791f8be5c8123e63f0cc0874df7a3bf35ad,0.37249326768818936,0.08561138207532053,False,False,True,True,True,True,True,True,True,True,True,0.37249326768818936,0.37249326768818936
A0,15018,A0_seed_15018,-41.99186706542969,-8.398373413085938,0.020674291998147964,True,0.6951975900446996,21,Eu2SnRh2,Eu-Rh-Sn,df617835209825fe0cdfbd982ef2d711e8a8a3dd6e4917547aa77c408c2daf33,ae9094a43c0880048ed576c042191a4c390879439bb77b4ee9d43dc71fdc2d8f,0.02258326144477074,0.016047846807988916,False,True,True,True,True,False,False,True,True,False,True,0.02258326144477074,0.0030839661087807
A0,15019,A0_seed_15019,-104.12454986572266,-6.507784366607666,0.04969898983836174,True,6.444629469013307,213,LiMn2Fe3SbO9,Fe-Li-Mn-O-Sb,07355fa600d6fa7bbb272c7eb80484f0b9d8a8482f67b351a06b6aa1a5c45ed5,500563ed5e40aa6feae08fc0b56c1b527e1279e57d5847eb795f2996a6117d1a,0.4238842652077608,0.15066047365297525,False,False,True,True,True,True,True,True,True,True,True,0.4238842652077608,0.4238842652077608
A0,15020,A0_seed_15020,-164.55929565429688,-9.142183091905382,0.05295388400554657,True,11.530910572968423,393,Eu5H(CO5)2,C-Eu-H-O,fe9f7401cd0b1c7de054d3cf634e88e706017138c2fada7369d0831a66a8946a,981144f412e5878fb97c26e00fa8ef43e83300f3dcb4820113fbc21b72858c22,0.06944968375216298,0.21407823636613973,True,True,True,True,True,True,True,True,True,True,False,0.06944968375216298,0.06944968375216298
A0,15021,A0_seed_15021,-29.6356258392334,-7.40890645980835,0.009532999247312546,True,0.5679423870169558,6,FeCo3,Co-Fe,bc6fcea72d9246d45b4c2d62824418f897ab60c33875eb23bd455aa617475c10,c927fbd0bd41a83f90fde68bc92cdbd3e7871d3317741b10aaa2c6732940bc6c,0.08176927282234914,0.008633727457187915,False,True,True,True,True,False,False,True,True,False,True,0.08176927282234914,0.04413960534734862
A0,15022,A0_seed_15022,-17.090864181518555,-5.696954727172852,0.005156234372407198,True,0.2322001020074822,3,EuIn2,Eu-In,ab9b572f5d5ecc842046a814af2e185ff7aba7eb7a54b654a21bbf91a5b19c99,02d2dbe8397a310ea15f1b582ce149122233eb679a535336480f5ac3d5605269,0.05736553603914807,0.0015568044291439296,False,True,True,True,True,False,False,True,True,False,True,0.05736553603914807,0.0
A0,15023,A0_seed_15023,-142.4186553955078,-8.901165962219238,0.0441398061811924,True,0.9722195820068009,27,Eu5Sb3,Eu-Sb,b0b22eed897334b5ff77a10c6039fd56b84a2523e17e892c64208554c2915e0c,a78c0acd46f5c4588ec9c8044f2f121d99d6edbcbd481d7639e1ad4fb29de7ce,0.1268350724760836,0.004032454706572353,False,False,True,True,True,True,True,True,True,True,True,0.1268350724760836,0.0
A0,15024,A0_seed_15024,-137.1910400390625,-8.574440002441406,0.024619631469249725,True,1.0049908820074052,24,Fe11Ir5,Fe-Ir,9dad805c6578a51640623881519d9db8f867e2445853e0af1dc056255ed94935,a966555f1d088d928b6ee3e0d43cccb3ca95d5cfb5267c282551f0593928d2c7,0.07135038441992059,0.0310325974483772,True,True,True,True,True,True,True,True,True,True,True,0.07135038441992059,0.01186696883742222
A0,15025,A0_seed_15025,-60.895042419433594,-7.611880302429199,0.04436424747109413,True,1.137160168029368,29,Fe3Co5,Co-Fe,f75d44640222f2b7890cdfbc6b7f10e70149802946db441b702734779780a0a5,974530f7322b25c11ec1da9e546618679072e4012c79a7a7610a8baef6d41494,0.06428501191344971,0.009373273089622658,False,True,True,True,True,False,False,False,False,False,True,0.06428501191344971,0.007840510700948045
A0,15026,A0_seed_15026,-24.056915283203125,-6.014228820800781,0.02534223534166813,True,1.5700187460170127,38,ZnFe2Ni,Fe-Ni-Zn,50017f98e97d49c90e083e28cb6360726f267e67c714a2c2342d2057a2b80830,4711ebf3824d547e25fbd8b9cd953ab9510357a7bd464c5abb02c57d4b417129,0.11992673361273454,0.014379034654988276,False,False,True,True,True,True,True,True,True,True,True,0.11992673361273454,0.11992673361273454
A0,15027,A0_seed_15027,-52.83911895751953,-6.604889869689941,0.02742701955139637,True,0.506400569982361,17,EuAlGeF,Al-Eu-F-Ge,cd469fc2f30faa070a46f707d1ef48d4cb392be9950e683c5ffdf166708bf164,ec7955a5e87b51e22e858becedaa79b8b39c6a93af1a97f4463f24eec2723714,0.25355125257354505,0.051024277677109244,False,False,True,True,True,True,True,True,True,True,False,0.25355125257354505,0.25355125257354505
A0,15028,A0_seed_15028,-43.66979217529297,-7.278298695882161,0.023883244022727013,True,2.603312994004227,89,FeCo5,Co-Fe,98c8b981c63e9d98c5a77b27c7e658c2e424568ce989d96bfb599d0e158acd2c,48e1537af8419609fdf774c18baa9b0dfdf240d7cb44ba3afae06b95830e5011,0.08820883744256491,1.1223468831379178,False,True,True,True,True,False,False,True,True,False,True,0.08820883744256491,0.06312239245923301
A0,15029,A0_seed_15029,-40.57992935180664,-5.07249116897583,0.04042838141322136,True,0.4566701150033623,16,FeF3,F-Fe,c9ca923c5c9e950cc1fb0142ecb70889cfa2bcdf9f0693a3939a43add15d1c8f,ec9389198e5ae4879859af0d81f4b35cf348b3150ea9de91ec0bca076b474152,0.32743647919311325,0.0028284809274550025,False,False,True,True,True,True,True,True,True,True,True,0.32743647919311325,0.0
A0,15030,A0_seed_15030,-50.39653778076172,-6.299567222595215,0.017132679000496864,True,0.3410394929815084,11,MgFeO2,Fe-Mg-O,5aaf12bb23ed8bad852a8002ff6a655fd1c93e1d3e82f23c1fd44e22c412bcda,d09b4d5e67c21fd54c2ee391ef4a2e74eca585e9d068b5ae2d3ca108b7327b6f,0.15557100431450177,0.0005249130750480465,False,False,True,True,True,False,False,True,True,False,True,0.15557100431450177,0.15557100431450177
A0,15031,A0_seed_15031,-75.97126007080078,-7.597126007080078,0.04618394747376442,True,1.587647807027679,58,Gd2Co5Cu3,Co-Cu-Gd,4a28a3adf91a6618ae9b5caa28e9bcd7b711a9bc26fc05146916f3f49592f82f,4b12c6add4b25c1cf90a0351c2f516cea1548b3e40c6a3e8caf933f2dc60118c,0.16174107708804186,0.056973939526343644,False,False,True,True,True,True,True,True,True,True,False,0.16174107708804186,0.16174107708804186
