attempt,elapsed_seconds,error,evaluation_index,gpu,input_hash,input_path,method,output_dir,pre_relax_max_force_ev_ang,seed,slot,status,task_id
1,2.137970015988685,,3,7,e1db69ae10f1803e2186a564a527c31d5d75e48909991e753262ad1d8b9b953a,/data/dxl/results/q3_e3_pcr/formal256/refined/ALWAYS_ON/03/refined_structure.extxyz,ALWAYS_ON,/data/dxl/results/q3_e3_pcr/formal256/relaxed/ALWAYS_ON/03,0.2798295470863658,40003,0,success,ALWAYS_ON_40003
1,2.079787509981543,,3,1,6b9d6370d270218dd9060d503386a523dc250377b72fd1c33a8f114fef7c89ad,/data/dxl/results/q3_e3_pcr/formal256/refined/Q3_E3_PCR/03/refined_structure.extxyz,Q3_E3_PCR,/data/dxl/results/q3_e3_pcr/formal256/relaxed/Q3_E3_PCR/03,0.2798311324513445,40003,0,success,Q3_E3_PCR_40003
1,0.5564317459939048,,4,2,8063e6a09ef6ce1a915449575e3a9e512a851c2aa51e2b1b2372030aad921931,/data/dxl/results/q3_e3_pcr/formal256/generation/C0/40004/generated_crystals.extxyz,C0,/data/dxl/results/q3_e3_pcr/formal256/relaxed/C0/04,0.03876197899378804,40004,0,success,C0_40004
1,0.5703190329950303,,4,0,de441a3e8fab8f06dd22ed3a32099c3e9b0f965ff9beaedec2a5681dd69c3ed9,/data/dxl/results/q3_e3_pcr/formal256/refined/ALWAYS_ON/04/refined_structure.extxyz,ALWAYS_ON,/data/dxl/results/q3_e3_pcr/formal256/relaxed/ALWAYS_ON/04,0.04779093249317678,40004,0,success,ALWAYS_ON_40004
1,0.5521063869819045,,4,0,9315dd570f42bae31ec05d4621f5c9a8a805488f6834e922fa52cd09de776fed,/data/dxl/results/q3_e3_pcr/formal256/refined/Q3_E3_PCR/04/refined_structure.extxyz,Q3_E3_PCR,/data/dxl/results/q3_e3_pcr/formal256/relaxed/Q3_E3_PCR/04,0.04779169778821362,40004,1,success,Q3_E3_PCR_40004
1,0.4620651800651103,,5,2,66d679a1923d3ea8f42d2e3c4560c97ba31a8a0ca19ee4c9ebe02f0430cbe366,/data/dxl/results/q3_e3_pcr/formal256/generation/C0/40005/generated_crystals.extxyz,C0,/data/dxl/results/q3_e3_pcr/formal256/relaxed/C0/05,0.08612092453026525,40005,1,success,C0_40005
1,0.44988231000024825,,5,3,6fc4482ee4fe3ec5920bef49d6e1b057314705245d0780b98c26ccff998f0cc5,/data/dxl/results/q3_e3_pcr/formal256/refined/ALWAYS_ON/05/refined_structure.extxyz,ALWAYS_ON,/data/dxl/results/q3_e3_pcr/formal256/relaxed/ALWAYS_ON/05,0.08522303117764221,40005,1,success,ALWAYS_ON_40005
1,0.45326148997992277,,5,1,bb4eef9af3d0590e1cda9f5a1789fea0559f8eaec7794ebefe38873c56ebb887,/data/dxl/results/q3_e3_pcr/formal256/refined/Q3_E3_PCR/05/refined_structure.extxyz,Q3_E3_PCR,/data/dxl/results/q3_e3_pcr/formal256/relaxed/Q3_E3_PCR/05,0.08522490737267961,40005,1,success,Q3_E3_PCR_40005
1,0.7090697339735925,,6,7,851732bd338147f7f1a1ad1e1ced5502b327f8a64be4b5c910bd1479cfeacd0d,/data/dxl/results/q3_e3_pcr/formal256/generation/C0/40006/generated_crystals.extxyz,C0,/data/dxl/results/q3_e3_pcr/formal256/relaxed/C0/06,0.08065131723100367,40006,1,success,C0_40006
1,0.7747143760789186,,6,5,341dc44cdc66639f31bf5eb987db9ace927cfd3cfeee6431e9cc4923c3b09a1f,/data/dxl/results/q3_e3_pcr/formal256/refined/ALWAYS_ON/06/refined_structure.extxyz,ALWAYS_ON,/data/dxl/results/q3_e3_pcr/formal256/relaxed/ALWAYS_ON/06,0.06402133577805996,40006,0,success,ALWAYS_ON_40006
1,0.8045878680422902,,6,3,909edb945b160de547c308010c3d201a621e97369f55124d9a2e0830a6872fbb,/data/dxl/results/q3_e3_pcr/formal256/refined/Q3_E3_PCR/06/refined_structure.extxyz,Q3_E3_PCR,/data/dxl/results/q3_e3_pcr/formal256/relaxed/Q3_E3_PCR/06,0.06402722556590038,40006,1,success,Q3_E3_PCR_40006
1,0.6680888360133395,,7,2,7e90160f34d7a6b322d7a8b30ae25889bab15e44b244c51ed6b464973f7e4251,/data/dxl/results/q3_e3_pcr/formal256/generation/C0/40007/generated_crystals.extxyz,C0,/data/dxl/results/q3_e3_pcr/formal256/relaxed/C0/07,0.04660712821545132,40007,1,success,C0_40007
1,0.7155874030431733,,7,5,694cb07b511727efa099dd9c492cd7d16fc1da0a1df10679bd8e717c176b16cf,/data/dxl/results/q3_e3_pcr/formal256/refined/ALWAYS_ON/07/refined_structure.extxyz,ALWAYS_ON,/data/dxl/results/q3_e3_pcr/formal256/relaxed/ALWAYS_ON/07,0.01668907640488341,40007,1,success,ALWAYS_ON_40007
1,0.6601224930491298,,7,2,7e90160f34d7a6b322d7a8b30ae25889bab15e44b244c51ed6b464973f7e4251,/data/dxl/results/q3_e3_pcr/formal256/refined/Q3_E3_PCR/07/refined_structure.extxyz,Q3_E3_PCR,/data/dxl/results/q3_e3_pcr/formal256/relaxed/Q3_E3_PCR/07,0.04660638767651299,40007,0,success,Q3_E3_PCR_40007
1,0.5640528809744865,,8,1,a7853ae9349ea568a57934aa58e6b20502dff524d614c13a3bb25703d93d4927,/data/dxl/results/q3_e3_pcr/formal256/generation/C0/40008/generated_crystals.extxyz,C0,/data/dxl/results/q3_e3_pcr/formal256/relaxed/C0/08,0.08194970614108386,40008,1,success,C0_40008
1,0.38649040705058724,,8,0,ab07c5fdb98a2152fc5022253a19c57c8fdd4c080d2ccdd8a6fcf7d5abeb5f02,/data/dxl/results/q3_e3_pcr/formal256/refined/ALWAYS_ON/08/refined_structure.extxyz,ALWAYS_ON,/data/dxl/results/q3_e3_pcr/formal256/relaxed/ALWAYS_ON/08,0.07274999724980265,40008,1,success,ALWAYS_ON_40008
1,0.4118248400045559,,8,0,64f0a801236560728ac442597cd94dbbfef64d91c21dd731a2dc47cd3a4c7bb8,/data/dxl/results/q3_e3_pcr/formal256/refined/Q3_E3_PCR/08/refined_structure.extxyz,Q3_E3_PCR,/data/dxl/results/q3_e3_pcr/formal256/relaxed/Q3_E3_PCR/08,0.07275018681593107,40008,0,success,Q3_E3_PCR_40008
1,0.6701850820099935,,9,6,1187292069bc2036a221987131d7e39394e9b4e58361613d4e2cc2609d30555c,/data/dxl/results/q3_e3_pcr/formal256/generation/C0/40009/generated_crystals.extxyz,C0,/data/dxl/results/q3_e3_pcr/formal256/relaxed/C0/09,0.049484717470475385,40009,0,success,C0_40009
1,0.5985711319372058,,9,7,4aa17e64032960348f025f6d8141e1400597669b6259bfc5c564c7ce9abc8466,/data/dxl/results/q3_e3_pcr/formal256/refined/ALWAYS_ON/09/refined_structure.extxyz,ALWAYS_ON,/data/dxl/results/q3_e3_pcr/formal256/relaxed/ALWAYS_ON/09,0.038644639692756506,40009,1,success,ALWAYS_ON_40009
1,0.6817106240196154,,9,0,1187292069bc2036a221987131d7e39394e9b4e58361613d4e2cc2609d30555c,/data/dxl/results/q3_e3_pcr/formal256/refined/Q3_E3_PCR/09/refined_structure.extxyz,Q3_E3_PCR,/data/dxl/results/q3_e3_pcr/formal256/relaxed/Q3_E3_PCR/09,0.04948522575715606,40009,1,success,Q3_E3_PCR_40009
1,0.8503505900735036,,10,0,847d21d53213d1f5fd32a18f91dcbc44a9cd986d1b996b4d1e39f022f3676a4d,/data/dxl/results/q3_e3_pcr/formal256/generation/C0/40010/generated_crystals.extxyz,C0,/data/dxl/results/q3_e3_pcr/formal256/relaxed/C0/10,0.03775308985443845,40010,0,success,C0_40010
1,0.851587735931389,,10,1,6023bde4bcd5a4ee6c8699c35a752d49fca601af5d6b14d2d48994cc0653d31b,/data/dxl/results/q3_e3_pcr/formal256/refined/ALWAYS_ON/10/refined_structure.extxyz,ALWAYS_ON,/data/dxl/results/q3_e3_pcr/formal256/relaxed/ALWAYS_ON/10,0.03456600372418497,40010,1,success,ALWAYS_ON_40010
1,0.8302626509685069,,10,2,847d21d53213d1f5fd32a18f91dcbc44a9cd986d1b996b4d1e39f022f3676a4d,/data/dxl/results/q3_e3_pcr/formal256/refined/Q3_E3_PCR/10/refined_structure.extxyz,Q3_E3_PCR,/data/dxl/results/q3_e3_pcr/formal256/relaxed/Q3_E3_PCR/10,0.03775325285818629,40010,1,success,Q3_E3_PCR_40010
1,0.8311113240197301,,11,5,a1dc329e20f70545cd888544c8a57b776882616b467d6478b6aad9ec89dcfeec,/data/dxl/results/q3_e3_pcr/formal256/generation/C0/40011/generated_crystals.extxyz,C0,/data/dxl/results/q3_e3_pcr/formal256/relaxed/C0/11,0.054521503267892346,40011,0,success,C0_40011
1,0.5999689600430429,,11,2,8347b1f696d10b6d3faec3b0302763415ab296f80b6a1c6781cf91ca9eed3a3d,/data/dxl/results/q3_e3_pcr/formal256/refined/ALWAYS_ON/11/refined_structure.extxyz,ALWAYS_ON,/data/dxl/results/q3_e3_pcr/formal256/relaxed/ALWAYS_ON/11,0.16107537060738542,40011,0,success,ALWAYS_ON_40011
1,0.6327048758976161,,11,5,26bc602221fbc0ce956ed14d4bb6bfd0d2a01f6d8c71047e451f473bbde269e9,/data/dxl/results/q3_e3_pcr/formal256/refined/Q3_E3_PCR/11/refined_structure.extxyz,Q3_E3_PCR,/data/dxl/results/q3_e3_pcr/formal256/relaxed/Q3_E3_PCR/11,0.1610750764536177,40011,1,success,Q3_E3_PCR_40011
1,0.614654244040139,,12,3,6c669b1d98107b66e0d3873a3be8e49da2e9b5815dcebc612e5d9d78c0a36aab,/data/dxl/results/q3_e3_pcr/formal256/generation/C0/40012/generated_crystals.extxyz,C0,/data/dxl/results/q3_e3_pcr/formal256/relaxed/C0/12,0.18823963029788102,40012,1,success,C0_40012
1,0.6660445079905912,,12,6,bb024f7975557c1ca59797de1aec0c5a60f6388d434fb8ba2393e608f7c0c86e,/data/dxl/results/q3_e3_pcr/formal256/refined/ALWAYS_ON/12/refined_structure.extxyz,ALWAYS_ON,/data/dxl/results/q3_e3_pcr/formal256/relaxed/ALWAYS_ON/12,0.18906498029308663,40012,0,success,ALWAYS_ON_40012
1,0.6122955839382485,,12,7,ef1469eb6f6efff1a32c28ae972bced1eed2ca460e33865ac343d7850b027dfd,/data/dxl/results/q3_e3_pcr/formal256/refined/Q3_E3_PCR/12/refined_structure.extxyz,Q3_E3_PCR,/data/dxl/results/q3_e3_pcr/formal256/relaxed/Q3_E3_PCR/12,0.18906552604239754,40012,1,success,Q3_E3_PCR_40012
1,0.4972066159825772,,13,6,dbb5f428aa22aaeea92be288a3d664e66f61ed308fa41377682e38bbec944c6c,/data/dxl/results/q3_e3_pcr/formal256/generation/C0/40013/generated_crystals.extxyz,C0,/data/dxl/results/q3_e3_pcr/formal256/relaxed/C0/13,0.11378041641175463,40013,1,success,C0_40013
1,0.17040589603129774,,13,0,a761fe77af385d809e3b5b95863b6d70e4df47cfbd2fa3b6e4cce6afb70c7537,/data/dxl/results/q3_e3_pcr/formal256/refined/ALWAYS_ON/13/refined_structure.extxyz,ALWAYS_ON,/data/dxl/results/q3_e3_pcr/formal256/relaxed/ALWAYS_ON/13,0.10483510123395333,40013,1,success,ALWAYS_ON_40013
1,0.1909528049873188,,13,4,ed6680fbd84b66299543448a86e1f7bcc33f7f2528a533936d02c46d8afa6308,/data/dxl/results/q3_e3_pcr/formal256/refined/Q3_E3_PCR/13/refined_structure.extxyz,Q3_E3_PCR,/data/dxl/results/q3_e3_pcr/formal256/relaxed/Q3_E3_PCR/13,0.10483509064884182,40013,1,success,Q3_E3_PCR_40013
1,0.08719901298172772,,14,2,2b691ddb8908b97e189e322b253d8fd20c46b068c1b141857edcaace41664dad,/data/dxl/results/q3_e3_pcr/formal256/generation/C0/40014/generated_crystals.extxyz,C0,/data/dxl/results/q3_e3_pcr/formal256/relaxed/C0/14,0.005213777770865573,40014,0,success,C0_40014
1,0.08585282298736274,,14,1,ca4cccb1d19a84bfbc14797a6c6b09c9e48ef0fe4b5ae0be84a4d716dcefdd6b,/data/dxl/results/q3_e3_pcr/formal256/refined/ALWAYS_ON/14/refined_structure.extxyz,ALWAYS_ON,/data/dxl/results/q3_e3_pcr/formal256/relaxed/ALWAYS_ON/14,0.004700545450092218,40014,0,success,ALWAYS_ON_40014
1,0.08665678009856492,,14,0,5dff8a1d1ca3177cb31bb57191de241eb75dbcc3217754ee73671177f6e4ce00,/data/dxl/results/q3_e3_pcr/formal256/refined/Q3_E3_PCR/14/refined_structure.extxyz,Q3_E3_PCR,/data/dxl/results/q3_e3_pcr/formal256/relaxed/Q3_E3_PCR/14,0.0047027732005539375,40014,0,success,Q3_E3_PCR_40014
1,0.6084285320248455,,15,0,60fdb566f312a4df1543a2f54f58726d06a238874aa8e34594f1c9f67d250b61,/data/dxl/results/q3_e3_pcr/formal256/generation/C0/40015/generated_crystals.extxyz,C0,/data/dxl/results/q3_e3_pcr/formal256/relaxed/C0/15,0.2972886031665158,40015,1,success,C0_40015
1,0.6736234999261796,,15,5,9ffac1867a8a36646f0724c7aa9c5bfbe96401d7044a38fd4afa1cec2ef7451e,/data/dxl/results/q3_e3_pcr/formal256/refined/ALWAYS_ON/15/refined_structure.extxyz,ALWAYS_ON,/data/dxl/results/q3_e3_pcr/formal256/relaxed/ALWAYS_ON/15,0.33001371119782025,40015,1,success,ALWAYS_ON_40015
1,0.735342112951912,,15,3,d483a2daf4e48a94c339af95c8ff94695ecd3069e4bb835a738af1709d202242,/data/dxl/results/q3_e3_pcr/formal256/refined/Q3_E3_PCR/15/refined_structure.extxyz,Q3_E3_PCR,/data/dxl/results/q3_e3_pcr/formal256/relaxed/Q3_E3_PCR/15,0.3300139638303014,40015,1,success,Q3_E3_PCR_40015
1,0.4993989260401577,,16,7,d4cd6500667563a240c19cf2aec0e2b9f8a013e3d45b8543c18a562441967d9d,/data/dxl/results/q3_e3_pcr/formal256/generation/C0/40016/generated_crystals.extxyz,C0,/data/dxl/results/q3_e3_pcr/formal256/relaxed/C0/16,0.4284057216906876,40016,0,success,C0_40016
1,0.8621285619447008,,16,4,aa88a3f0665762614056cbc7077922ce522ec8a416acbdc1523cdeb19858829b,/data/dxl/results/q3_e3_pcr/formal256/refined/ALWAYS_ON/16/refined_structure.extxyz,ALWAYS_ON,/data/dxl/results/q3_e3_pcr/formal256/relaxed/ALWAYS_ON/16,0.58816464170938,40016,1,success,ALWAYS_ON_40016
1,0.4985935869626701,,16,7,d4cd6500667563a240c19cf2aec0e2b9f8a013e3d45b8543c18a562441967d9d,/data/dxl/results/q3_e3_pcr/formal256/refined/Q3_E3_PCR/16/refined_structure.extxyz,Q3_E3_PCR,/data/dxl/results/q3_e3_pcr/formal256/relaxed/Q3_E3_PCR/16,0.428406134369972,40016,1,success,Q3_E3_PCR_40016
1,0.45599433092866093,,17,2,9a3ed2c837ecd12e9e26a3f51142ea088f35b0153d5fe96ba53e66f40d8510d8,/data/dxl/results/q3_e3_pcr/formal256/generation/C0/40017/generated_crystals.extxyz,C0,/data/dxl/results/q3_e3_pcr/formal256/relaxed/C0/17,0.4857422929854494,40017,0,success,C0_40017
1,0.6430418950039893,,17,6,378b26ef75a35e86f3443adf974b971a034c808e4a988ed8ee4a10c44d8d7aa8,/data/dxl/results/q3_e3_pcr/formal256/refined/ALWAYS_ON/17/refined_structure.extxyz,ALWAYS_ON,/data/dxl/results/q3_e3_pcr/formal256/relaxed/ALWAYS_ON/17,0.24772102609616273,40017,0,success,ALWAYS_ON_40017
1,0.571055507985875,,17,1,20859fdc8174e0c5a46659455012cad02a38862065d6b00411dc5add78423785,/data/dxl/results/q3_e3_pcr/formal256/refined/Q3_E3_PCR/17/refined_structure.extxyz,Q3_E3_PCR,/data/dxl/results/q3_e3_pcr/formal256/relaxed/Q3_E3_PCR/17,0.2477243317186857,40017,0,success,Q3_E3_PCR_40017
1,1.145272569032386,,18,2,8a7b9551b029cf42d9250697a2c730103f63ec08b5e9d1c550dd088e719d26ce,/data/dxl/results/q3_e3_pcr/formal256/generation/C0/40018/generated_crystals.extxyz,C0,/data/dxl/results/q3_e3_pcr/formal256/relaxed/C0/18,0.11291287214303306,40018,1,success,C0_40018
1,1.1238568370463327,,18,1,2ee38327d1aead0d7e395107bcee0121b79c292fdc5aed61b77c8f2df2f57f04,/data/dxl/results/q3_e3_pcr/formal256/refined/ALWAYS_ON/18/refined_structure.extxyz,ALWAYS_ON,/data/dxl/results/q3_e3_pcr/formal256/relaxed/ALWAYS_ON/18,0.12481930206332838,40018,1,success,ALWAYS_ON_40018
1,1.1360726960701868,,18,0,8a7b9551b029cf42d9250697a2c730103f63ec08b5e9d1c550dd088e719d26ce,/data/dxl/results/q3_e3_pcr/formal256/refined/Q3_E3_PCR/18/refined_structure.extxyz,Q3_E3_PCR,/data/dxl/results/q3_e3_pcr/formal256/relaxed/Q3_E3_PCR/18,0.11291255051039677,40018,0,success,Q3_E3_PCR_40018
1,0.5778415999375284,,19,5,aa589d909ae3158a790cf23e53a4df84fd7298819694e38996e6efd895d3173e,/data/dxl/results/q3_e3_pcr/formal256/generation/C0/40019/generated_crystals.extxyz,C0,/data/dxl/results/q3_e3_pcr/formal256/relaxed/C0/19,0.0892522715874585,40019,0,success,C0_40019
1,0.5043308850144967,,19,6,f9cf8bd4ad3ffd2f60dc5b6dc8ba6d93d9d332460a9f485bcced64e0bc9b7409,/data/dxl/results/q3_e3_pcr/formal256/refined/ALWAYS_ON/19/refined_structure.extxyz,ALWAYS_ON,/data/dxl/results/q3_e3_pcr/formal256/relaxed/ALWAYS_ON/19,0.08033638346689542,40019,1,success,ALWAYS_ON_40019
1,0.5640544740017503,,19,4,aa589d909ae3158a790cf23e53a4df84fd7298819694e38996e6efd895d3173e,/data/dxl/results/q3_e3_pcr/formal256/refined/Q3_E3_PCR/19/refined_structure.extxyz,Q3_E3_PCR,/data/dxl/results/q3_e3_pcr/formal256/relaxed/Q3_E3_PCR/19,0.0892521308593471,40019,0,success,Q3_E3_PCR_40019
1,1.9066480719484389,,20,7,0d3cd12128fa140b5a5a01c94b8c169afc666a617087fecbdd53129811c002ce,/data/dxl/results/q3_e3_pcr/formal256/generation/C0/40020/generated_crystals.extxyz,C0,/data/dxl/results/q3_e3_pcr/formal256/relaxed/C0/20,0.33008626306211386,40020,0,success,C0_40020
1,2.0150596930179745,,20,0,a71ffe2210c1ee44901f694bd9a508487f49694bfa54317f531798dd05ee25b8,/data/dxl/results/q3_e3_pcr/formal256/refined/ALWAYS_ON/20/refined_structure.extxyz,ALWAYS_ON,/data/dxl/results/q3_e3_pcr/formal256/relaxed/ALWAYS_ON/20,0.34493683680006054,40020,1,success,ALWAYS_ON_40020
1,2.1831903350539505,,20,3,09fb68bb180ae60b698c106d0c6f501a5c667c404ce1960460c8c44c0db453e7,/data/dxl/results/q3_e3_pcr/formal256/refined/Q3_E3_PCR/20/refined_structure.extxyz,Q3_E3_PCR,/data/dxl/results/q3_e3_pcr/formal256/relaxed/Q3_E3_PCR/20,0.3449386218373746,40020,0,success,Q3_E3_PCR_40020
1,0.8134284829720855,,21,2,d307cfb0bd805c67ebc8cab261a2adc501ded5ad790d96aa1c368d63902e35b7,/data/dxl/results/q3_e3_pcr/formal256/generation/C0/40021/generated_crystals.extxyz,C0,/data/dxl/results/q3_e3_pcr/formal256/relaxed/C0/21,0.1765484868627135,40021,0,success,C0_40021
1,0.819609857047908,,21,7,666adc5995e51f58f439a249e2d9e4edbcc8d8c5243b6c91cbd04d2580549359,/data/dxl/results/q3_e3_pcr/formal256/refined/ALWAYS_ON/21/refined_structure.extxyz,ALWAYS_ON,/data/dxl/results/q3_e3_pcr/formal256/relaxed/ALWAYS_ON/21,0.16812241899770478,40021,1,success,ALWAYS_ON_40021
1,0.8753873159876093,,21,5,d307cfb0bd805c67ebc8cab261a2adc501ded5ad790d96aa1c368d63902e35b7,/data/dxl/results/q3_e3_pcr/formal256/refined/Q3_E3_PCR/21/refined_structure.extxyz,Q3_E3_PCR,/data/dxl/results/q3_e3_pcr/formal256/relaxed/Q3_E3_PCR/21,0.1765484750594146,40021,1,success,Q3_E3_PCR_40021
1,0.6839260379783809,,22,3,98346fe7668bd672f05ba493ba78a5bfd866e4357793998cc738ef42025bb9e7,/data/dxl/results/q3_e3_pcr/formal256/generation/C0/40022/generated_crystals.extxyz,C0,/data/dxl/results/q3_e3_pcr/formal256/relaxed/C0/22,0.0772120273798153,40022,1,success,C0_40022
1,0.518362647970207,,22,1,f184147a17c619e619d94f461cd44a9d34b76e238c8ab0691800d3631250335f,/data/dxl/results/q3_e3_pcr/formal256/refined/ALWAYS_ON/22/refined_structure.extxyz,ALWAYS_ON,/data/dxl/results/q3_e3_pcr/formal256/relaxed/ALWAYS_ON/22,0.08627815309461238,40022,0,success,ALWAYS_ON_40022
1,0.48037281807046384,,22,6,c6362db6412937a513421efa639cfe5e1c6cc6f5aebb50c7486dcb145ff623a0,/data/dxl/results/q3_e3_pcr/formal256/refined/Q3_E3_PCR/22/refined_structure.extxyz,Q3_E3_PCR,/data/dxl/results/q3_e3_pcr/formal256/relaxed/Q3_E3_PCR/22,0.08627898174224564,40022,1,success,Q3_E3_PCR_40022
1,0.6764265659730881,,23,6,718ea2006b55a2bc98e3c71ef729fcb4ff4769efd46c72585beefb5f01a6c71c,/data/dxl/results/q3_e3_pcr/formal256/generation/C0/40023/generated_crystals.extxyz,C0,/data/dxl/results/q3_e3_pcr/formal256/relaxed/C0/23,0.10013188298766715,40023,0,success,C0_40023
1,0.6510355588980019,,23,5,e17d247b220b42e273a974e9d3d1bf24f1f639dedc43dfd6f895ce3b2aed0036,/data/dxl/results/q3_e3_pcr/formal256/refined/ALWAYS_ON/23/refined_structure.extxyz,ALWAYS_ON,/data/dxl/results/q3_e3_pcr/formal256/relaxed/ALWAYS_ON/23,0.07527729202756873,40023,0,success,ALWAYS_ON_40023
1,0.6263066560495645,,23,4,9f26479fa573b9fb842a991c6c775cb17e88b6ea3d90f13e6970c7b12a4f1b1d,/data/dxl/results/q3_e3_pcr/formal256/refined/Q3_E3_PCR/23/refined_structure.extxyz,Q3_E3_PCR,/data/dxl/results/q3_e3_pcr/formal256/relaxed/Q3_E3_PCR/23,0.07527723785535462,40023,0,success,Q3_E3_PCR_40023
1,0.3481359808938578,,24,4,d7b89ddbc26641847b92c75293dcacc9c8114efcd5bdfac0462d9d3972046e18,/data/dxl/results/q3_e3_pcr/formal256/generation/C0/40024/generated_crystals.extxyz,C0,/data/dxl/results/q3_e3_pcr/formal256/relaxed/C0/24,0.01974328747970191,40024,1,success,C0_40024
1,0.47409286501351744,,24,6,b03f1dd213732f92f8028fb73fb5cf1720e16f1655e256f8c42fc404ca24526e,/data/dxl/results/q3_e3_pcr/formal256/refined/ALWAYS_ON/24/refined_structure.extxyz,ALWAYS_ON,/data/dxl/results/q3_e3_pcr/formal256/relaxed/ALWAYS_ON/24,0.023650583215175713,40024,1,success,ALWAYS_ON_40024
1,0.3380060219205916,,24,4,d7b89ddbc26641847b92c75293dcacc9c8114efcd5bdfac0462d9d3972046e18,/data/dxl/results/q3_e3_pcr/formal256/refined/Q3_E3_PCR/24/refined_structure.extxyz,Q3_E3_PCR,/data/dxl/results/q3_e3_pcr/formal256/relaxed/Q3_E3_PCR/24,0.019743707921108935,40024,1,success,Q3_E3_PCR_40024
1,0.6329501450527459,,25,2,ab87991965949715475ccdd53cf9cc22e8aa7ed0e04a11b17bdcaeccaf9a4da5,/data/dxl/results/q3_e3_pcr/formal256/generation/C0/40025/generated_crystals.extxyz,C0,/data/dxl/results/q3_e3_pcr/formal256/relaxed/C0/25,0.11229952150823513,40025,1,success,C0_40025
1,0.7983357170596719,,25,1,4c8677894d864591152055630cccc7f4cc4aa676fef056e9f9a7c3bc85abc63f,/data/dxl/results/q3_e3_pcr/formal256/refined/ALWAYS_ON/25/refined_structure.extxyz,ALWAYS_ON,/data/dxl/results/q3_e3_pcr/formal256/relaxed/ALWAYS_ON/25,0.09769665095533037,40025,1,success,ALWAYS_ON_40025
