atomic_numbers_unchanged,batch_size,config,converged,elapsed_seconds,family,finished_at,generation_summary,initial_energy_ev,initial_energy_per_atom_ev,initial_max_force_ev_ang,initial_stress_frobenius_ev_ang3,input_hash,input_path,method,output_dir,output_hash,output_path,pid,precision,rank,relax_steps,relaxed_energy_ev,relaxed_energy_per_atom_ev,relaxed_max_force_ev_ang,seed,started_at,status,task_id,generation_success,generation_elapsed_seconds,generation_composition_valid,generation_structure_valid,initial_state_hash,minimum_distance_angstrom,energy_above_hull_per_atom,rmsd_from_relaxation,stable,comp_validity,structure_validity,novel,unique,chgnet_mag_density,target_error,hit_0.01,hit_0.02,hit_0.05,metastable_le_0_2,nus,msun_le_0_2
True,1,A0_B1,True,0.6490446020034142,quality,2026-07-27T14:29:43+08:00,/data/dxl/results/spg_fastgate/quality_generation/A0/B1/seed_24074/summary.json,-95.35769653320312,-7.946474711100261,0.2752914785774552,0.0211792276769981,f21646d1d64d70344a72b5f2cc88ae904703e5abf3edcfece2ad0bb3869aee58,/data/dxl/results/spg_fastgate/quality_generation/A0/B1/seed_24074/generated_crystals.extxyz,A0,/data/dxl/results/spg_fastgate/relaxed/quality/A0_B1/seed_24074,a4c333a54dcbc240a2ba5536768e37e5daf4476a3726dd3e601a664f08f78523,/data/dxl/results/spg_fastgate/relaxed/quality/A0_B1/seed_24074/relaxed_structure.extxyz,1455388,FP32,10,21,-95.3828353881836,-7.948569615681966,0.0435143373906612,24074,2026-07-27T14:29:43+08:00,success,quality_A0_B1_24074,True,63.8740585380001,True,True,70d587b88223f34c47dc0b74b8275fe1da6ae5e3a5456f98ebcc151fc1b9a795,1.9152168644658825,0.1933633305510476,0.0153421929414372,False,True,True,True,True,0.1583167941266016,0.0583167941266016,False,False,False,True,False,True
True,1,A0_B1,True,0.9509499390260316,quality,2026-07-27T14:30:08+08:00,/data/dxl/results/spg_fastgate/quality_generation/A0/B1/seed_24075/summary.json,-94.64020538330078,-5.915012836456299,0.5588794945520306,0.0113475887298753,0d3a67abab01be2b42f307303fa38386a998009b81f0eb8d0debd469bd614215,/data/dxl/results/spg_fastgate/quality_generation/A0/B1/seed_24075/generated_crystals.extxyz,A0,/data/dxl/results/spg_fastgate/relaxed/quality/A0_B1/seed_24075,23bce387eca10eeac2de6059ae61244158cd0c9d27865fcdb2869907417f7b7f,/data/dxl/results/spg_fastgate/relaxed/quality/A0_B1/seed_24075/relaxed_structure.extxyz,1455389,FP32,11,32,-94.68832397460938,-5.918020248413086,0.0322492122650146,24075,2026-07-27T14:30:07+08:00,success,quality_A0_B1_24075,True,61.66894143400714,True,True,10e4fc8a5b8cbadbc102c2229beba68b9d871888c4994a6cae1a873281b393a5,1.83646956087288,0.358013856187048,0.0217390842263264,False,True,True,True,True,0.1469404483285061,0.0469404483285061,False,False,True,False,False,False
True,1,A0_B1,True,0.5350612420006655,quality,2026-07-27T14:29:39+08:00,/data/dxl/results/spg_fastgate/quality_generation/A0/B1/seed_24076/summary.json,-34.639530181884766,-8.659882545471191,0.0177813917815104,0.0038680706678721,5794d19584c6e3c7ec814dc4195ab31eb30c0adfa41cfd6fd92527e83719ccc5,/data/dxl/results/spg_fastgate/quality_generation/A0/B1/seed_24076/generated_crystals.extxyz,A0,/data/dxl/results/spg_fastgate/relaxed/quality/A0_B1/seed_24076,2e188ed9d0078fd9cb54e1206b46ddfb005e18d7c3ae042446df1a862d92592e,/data/dxl/results/spg_fastgate/relaxed/quality/A0_B1/seed_24076/relaxed_structure.extxyz,1455390,FP32,12,17,-34.656829833984375,-8.664207458496094,0.049129169434309,24076,2026-07-27T14:29:39+08:00,success,quality_A0_B1_24076,True,59.81584682298126,True,True,7f93e6366157825302c05dbb052a0ca2b2810c5c131400c625b1c30114b41ff0,3.1666565742019266,0.0832403824963279,0.0140609728998746,True,True,True,False,True,0.1499883795619958,0.0499883795619958,False,False,True,True,False,False
True,1,A0_B1,True,0.1376314910012297,quality,2026-07-27T14:29:59+08:00,/data/dxl/results/spg_fastgate/quality_generation/A0/B1/seed_24077/summary.json,-56.08826446533203,-7.011033058166504,0.0188373793279242,0.0052006464178602,b41fd6de754df7a12e4b857c64b5cf86f7cf48963494eeeec106b926d84cf738,/data/dxl/results/spg_fastgate/quality_generation/A0/B1/seed_24077/generated_crystals.extxyz,A0,/data/dxl/results/spg_fastgate/relaxed/quality/A0_B1/seed_24077,de59f70a6572384a62a5c6744b3925a142bdeb8d38b7617018be55c4891f5883,/data/dxl/results/spg_fastgate/relaxed/quality/A0_B1/seed_24077/relaxed_structure.extxyz,1455391,FP32,13,6,-56.114234924316406,-7.014279365539551,0.0148940095677971,24077,2026-07-27T14:29:59+08:00,success,quality_A0_B1_24077,True,60.63586918998044,True,True,58e400bbc2a8b2c953c77c28bccf659947a29608d9a15e54b992fef7893d0696,4.005178072183779,0.0625430731921765,0.0005463301447892,True,True,True,True,True,0.094787340589303,0.0052126594106969,True,True,True,True,True,True
True,1,A0_B1,True,6.028968024009373,quality,2026-07-27T14:29:45+08:00,/data/dxl/results/spg_fastgate/quality_generation/A0/B1/seed_24078/summary.json,-118.668212890625,-9.889017740885416,1.0682902918917951,0.022472075874319,5276bff0214fdcd736980679aa01bb30a98ca9af628b5722abc59271f45b9e50,/data/dxl/results/spg_fastgate/quality_generation/A0/B1/seed_24078/generated_crystals.extxyz,A0,/data/dxl/results/spg_fastgate/relaxed/quality/A0_B1/seed_24078,899a86a35f4f181a19ad68e718b4dd803a2126d971dbb811a59d827209e03291,/data/dxl/results/spg_fastgate/relaxed/quality/A0_B1/seed_24078/relaxed_structure.extxyz,1455392,FP32,14,209,-118.9167709350586,-9.909730911254885,0.048319537192583,24078,2026-07-27T14:29:39+08:00,success,quality_A0_B1_24078,True,69.26207183802035,True,True,25b6162a5bb020b4dd077080d98fd70312c7ef42ba4b8fa467ecc90705776da1,1.9436085456780443,0.4143446416123684,0.1450404520521813,False,True,True,True,True,0.065928710861457,0.0340712891385429,False,False,True,False,False,False
True,1,A0_B1,True,1.2129401779966429,quality,2026-07-27T14:29:45+08:00,/data/dxl/results/spg_fastgate/quality_generation/A0/B1/seed_24079/summary.json,-119.65863800048828,-5.982931900024414,0.2017003483765873,0.0121856244437374,2c5f5cf04afe04d6d47707240a97f5eb63bbb7d6ddf503b08e694d24ceed51c1,/data/dxl/results/spg_fastgate/quality_generation/A0/B1/seed_24079/generated_crystals.extxyz,A0,/data/dxl/results/spg_fastgate/relaxed/quality/A0_B1/seed_24079,0952bba55737755c81e53bc6e5496d83181e2b1f79c74f8a6307f51ef4e4f63d,/data/dxl/results/spg_fastgate/relaxed/quality/A0_B1/seed_24079/relaxed_structure.extxyz,1455393,FP32,15,38,-119.68937683105467,-5.984468841552735,0.0383384004235267,24079,2026-07-27T14:29:44+08:00,success,quality_A0_B1_24079,True,61.41083308099769,True,True,2f949c50d25d6e962ec3efbcdd58310e726ecd3a5139a894ae78d500976fb85e,1.8578160835379325,0.146697839871571,0.0021766371751167,False,True,True,True,True,0.0340541582614773,0.0659458417385227,False,False,False,True,False,True
True,1,A0_B1,True,1.920573526993394,quality,2026-07-27T14:29:47+08:00,/data/dxl/results/spg_fastgate/quality_generation/A0/B1/seed_24080/summary.json,-61.27098083496094,-6.127098083496094,0.9585198467536636,0.0269006960698252,f2caf90020112c44dfed61fa41ed9e5d2fa3906f2f247e6594d7cae2e772366e,/data/dxl/results/spg_fastgate/quality_generation/A0/B1/seed_24080/generated_crystals.extxyz,A0,/data/dxl/results/spg_fastgate/relaxed/quality/A0_B1/seed_24080,b5ef43ac34e1ae2192b1ce2a5ae310fae4adcd92bd840e4e9a77989fea605686,/data/dxl/results/spg_fastgate/relaxed/quality/A0_B1/seed_24080/relaxed_structure.extxyz,1455378,FP32,0,59,-61.60186004638672,-6.160186004638672,0.0221633575856685,24080,2026-07-27T14:29:45+08:00,success,quality_A0_B1_24080,True,60.66571720398497,True,True,c17bc427cd912a5a22836cb147baf6d8b092613f39e7720a3666602d48b97054,1.216982782497298,0.1647046708003543,0.111157309863407,False,True,True,True,True,0.1456669143920518,0.0456669143920518,False,False,True,True,False,True
True,1,A0_B1,True,0.0957688609487377,quality,2026-07-27T14:29:42+08:00,/data/dxl/results/spg_fastgate/quality_generation/A0/B1/seed_24081/summary.json,-34.87466049194336,-8.71866512298584,0.0016834033106231,0.0007676122361311,555790e759b601abddb3c7ef99a80098c323d13036f846c7cbce1cd0fd4259ed,/data/dxl/results/spg_fastgate/quality_generation/A0/B1/seed_24081/generated_crystals.extxyz,A0,/data/dxl/results/spg_fastgate/relaxed/quality/A0_B1/seed_24081,4f8bd05da372d7c9d4fa2c7b000a5d2d7c074cfb3e1b3ae07d0cfdd1af14fc8e,/data/dxl/results/spg_fastgate/relaxed/quality/A0_B1/seed_24081/relaxed_structure.extxyz,1455379,FP32,1,2,-34.874778747558594,-8.718694686889648,0.0016609349986538,24081,2026-07-27T14:29:42+08:00,success,quality_A0_B1_24081,True,66.6840724539943,True,True,e5de79a284e6fdf718bd7b5d65b9b223789d1f3e5d4def0f2c98168d368e9ff1,3.813955397926655,0.1383487956096036,0.0010840137280838,False,True,True,True,True,0.1331858464592115,0.0331858464592115,False,False,True,True,False,True
True,1,A0_B1,True,0.3870426059584133,quality,2026-07-27T14:29:38+08:00,/data/dxl/results/spg_fastgate/quality_generation/A0/B1/seed_24082/summary.json,-18.691028594970703,-4.672757148742676,0.096833111417287,0.0036252365236839,0740713e5f9a1d42568538c5128ec96bb3789b84d6f91da17823b792f2d53613,/data/dxl/results/spg_fastgate/quality_generation/A0/B1/seed_24082/generated_crystals.extxyz,A0,/data/dxl/results/spg_fastgate/relaxed/quality/A0_B1/seed_24082,5d9654bc429b43c0bc22d115daf37056b42e29e7712bbc0aa6c98ba0d158e203,/data/dxl/results/spg_fastgate/relaxed/quality/A0_B1/seed_24082/relaxed_structure.extxyz,1455380,FP32,2,12,-18.69725799560547,-4.674314498901367,0.0322181992232799,24082,2026-07-27T14:29:37+08:00,success,quality_A0_B1_24082,True,63.78936538501876,True,True,702e9baba3a98ecfc47030cf44bb8458f008885a10c86c015d7f0c8ae624d47a,2.653922634012337,0.1463933821372851,0.0374233496690692,False,True,True,False,True,0.0468699852057589,0.053130014794241,False,False,False,True,False,False
True,1,A0_B1,True,0.8660284830257297,quality,2026-07-27T14:29:39+08:00,/data/dxl/results/spg_fastgate/quality_generation/A0/B1/seed_24083/summary.json,-43.0037841796875,-10.750946044921877,0.3213479162907171,0.0149751656298101,3d41f2ae3037a9a0d4a2b9ec74ba1a6c630c84ee07d555922a90dd9558ecda2a,/data/dxl/results/spg_fastgate/quality_generation/A0/B1/seed_24083/generated_crystals.extxyz,A0,/data/dxl/results/spg_fastgate/relaxed/quality/A0_B1/seed_24083,961b51f5b899912bddf485109148078fb2fa3e39f99e7e5a26b5658bdb865185,/data/dxl/results/spg_fastgate/relaxed/quality/A0_B1/seed_24083/relaxed_structure.extxyz,1455381,FP32,3,26,-43.03475189208984,-10.75868797302246,0.0324013009667396,24083,2026-07-27T14:29:38+08:00,success,quality_A0_B1_24083,True,61.37620678800158,True,True,fd4bdafa0053e8cf169cd549294c995abf39f5edc799d31a3405dd4957f9037f,1.9169271040440856,0.0309778262911137,0.0677962415508321,True,True,True,True,True,0.2051521463662295,0.1051521463662295,False,False,False,True,True,True
True,1,A0_B1,True,0.1456205879803747,quality,2026-07-27T14:29:43+08:00,/data/dxl/results/spg_fastgate/quality_generation/A0/B1/seed_24084/summary.json,-61.02715301513672,-7.62839412689209,0.0177577683795376,0.0136264056730632,2d0fa501e110fd7fd85a3880d8bd3b5b4d6a65e4dfc17ec0921cfbc74d3fad1d,/data/dxl/results/spg_fastgate/quality_generation/A0/B1/seed_24084/generated_crystals.extxyz,A0,/data/dxl/results/spg_fastgate/relaxed/quality/A0_B1/seed_24084,ffd318111c20d4aa1ced1ed4cad4415f5c2b0a3058b39cab41a09c8fcf91a1ec,/data/dxl/results/spg_fastgate/relaxed/quality/A0_B1/seed_24084/relaxed_structure.extxyz,1455382,FP32,4,4,-61.03770065307617,-7.6297125816345215,0.01499695610255,24084,2026-07-27T14:29:43+08:00,success,quality_A0_B1_24084,True,60.13806907401886,True,True,574196fa0d18982c4917f384a98c36131e4d58f9fc17b7c2d211abe60f62f95c,2.323038830042381,0.1359991113989505,0.0007394398423686,False,True,True,False,True,0.114035094379811,0.014035094379811,False,True,True,True,False,False
True,1,A0_B1,True,0.5938632379984483,quality,2026-07-27T14:29:42+08:00,/data/dxl/results/spg_fastgate/quality_generation/A0/B1/seed_24085/summary.json,-88.89344024658203,-8.889344024658204,0.1021088133601077,0.0085075354591655,4e65a1df914f9dbfa6481da152ba61263d47ae3f90d0cb598b0b32136a41a8ad,/data/dxl/results/spg_fastgate/quality_generation/A0/B1/seed_24085/generated_crystals.extxyz,A0,/data/dxl/results/spg_fastgate/relaxed/quality/A0_B1/seed_24085,0a202522dd9b3495039287eec80614a33f85177313d90f76946480c082df1133,/data/dxl/results/spg_fastgate/relaxed/quality/A0_B1/seed_24085/relaxed_structure.extxyz,1455383,FP32,5,20,-88.89802551269531,-8.889802551269531,0.0353598147630691,24085,2026-07-27T14:29:42+08:00,success,quality_A0_B1_24085,True,60.87855511403177,True,True,5af41b8fdcb796be8638c110e08bcf73f5a21dba47036db87c8a570c8545584f,1.992167577548192,0.2330900239840261,0.0030479316936032,False,True,True,True,True,0.0869954130359687,0.0130045869640312,False,True,True,False,False,False
True,1,A0_B1,True,0.1971812999690883,quality,2026-07-27T14:29:47+08:00,/data/dxl/results/spg_fastgate/quality_generation/A0/B1/seed_24086/summary.json,-39.93357467651367,-6.655595779418945,0.0388116997327948,0.0077849919075533,0ed28e178f63c7b26ea945274f536e5596f7db6161586414b0171b7b5171fb65,/data/dxl/results/spg_fastgate/quality_generation/A0/B1/seed_24086/generated_crystals.extxyz,A0,/data/dxl/results/spg_fastgate/relaxed/quality/A0_B1/seed_24086,3b3098698d69dbf62c71a6b1c38319d33b5f3ca4a7256a6f3e1e4ec5e37373c6,/data/dxl/results/spg_fastgate/relaxed/quality/A0_B1/seed_24086/relaxed_structure.extxyz,1455384,FP32,6,6,-39.93572616577149,-6.655954360961914,0.0284879114478826,24086,2026-07-27T14:29:47+08:00,success,quality_A0_B1_24086,True,70.23044324602233,True,True,9e315e44c1ef2cac393faf3980efed1c0a53be5bf3a77237fd89245af4f029ed,2.509479960872196,0.1038488470564225,0.0015774607109188,False,True,True,False,True,0.0726333015858048,0.0273666984141951,False,False,True,True,False,False
True,1,A0_B1,True,1.8992766019655392,quality,2026-07-27T14:29:57+08:00,/data/dxl/results/spg_fastgate/quality_generation/A0/B1/seed_24087/summary.json,-50.99536895751953,-6.374421119689941,1.7113316394818596,0.0839249811329617,1d38b1a76c6669d9ac590ebd7435535f49dd9eaad77b3522b035e1c3e118b480,/data/dxl/results/spg_fastgate/quality_generation/A0/B1/seed_24087/generated_crystals.extxyz,A0,/data/dxl/results/spg_fastgate/relaxed/quality/A0_B1/seed_24087,e281753ffc6003d2813ff90e57272b49354ac90306bc5025a5471096c15a82c4,/data/dxl/results/spg_fastgate/relaxed/quality/A0_B1/seed_24087/relaxed_structure.extxyz,1455385,FP32,7,78,-51.26160430908203,-6.407700538635254,0.0436632223427295,24087,2026-07-27T14:29:56+08:00,success,quality_A0_B1_24087,True,61.00215909897816,True,True,33141290a4f4d5efcccaf40a8b29ab4a74565d70b5952c7a121b3d92b45f26f1,0.9881560545706066,0.1789819584346395,0.1183162586495661,False,True,True,True,True,0.0426315978593115,0.0573684021406884,False,False,False,True,False,True
